label,latitude,longitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,,,,,,,,,,,,,,,,
1279,36.0820313,140.0801063,275.752872,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1280,36.0820352,140.0800584,270.625995,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1281,36.0820356,140.0800131,270.160409,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1282,36.0820357,140.0799689,276.566030,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1283,36.0820401,140.0799216,269.306693,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1284,36.0820397,140.0798807,238.931787,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1285,36.0820211,140.0798425,232.518580,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1286,36.0819991,140.079807,246.416639,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1287,36.081984,140.0797642,262.862227,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1288,36.0819798,140.0797227,267.915767,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,36.0819797,140.0797193,266.199142,0,0,0,0,1,-1,,,,,,,,,,,,,,,,
1290,36.0819773,140.0796746,268.148911,0,0,0,0,1,-1,,,,,,,,,,,,,,,,
1291,36.0819766,140.0796478,276.893102,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,36.0819783,140.0796304,268.970526,0,0,0,0,1,-1,,,,,,,,,,,,,,,,
1293,36.0819776,140.0795822,290.867134,0,0,0,0,1,-1,,,,,,,,,,,,,,,,
1294,36.0819898,140.0795426,276.390624,0,0,0,0,1,-1,,,,,,,,,,,,,,,,
1295,36.081994,140.0794962,345.891184,0,0,0,0,1,-1,,,,,,,,,,,,,,,,
1296,36.0820149,140.0794897,14.044295,0,0,0,0,1,-1,,,,,,,,,,,,,,,,
1297,36.0820233,140.0794923,359.328944,0,0,0,0,1,-1,,,,,,,,,,,,,,,,
1298,36.0820302,140.0794922,343.279370,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,36.0820606,140.0794809,6.288937,0,0,0,0,1,-1,,,,,,,,,,,,,,,,
1300,36.082065,140.0794815,38.944249,0,0,0,0,1,-1,,,,,,,,,,,,,,,,
1301,36.0820651,140.0794816,5.768551,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,36.0820659,140.0794817,0.000000,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1303,36.0820669,140.0794817,12.908337,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1304,36.0820736,140.0794836,356.037333,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1305,36.0820771,140.0794833,13.940479,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1306,36.0820911,140.0794876,3.026478,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1307,36.0821018,140.0794883,7.946775,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1308,36.0821128,140.0794902,358.357372,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1309,36.0821438,140.0794891,15.968339,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1310,36.0821647,140.0794965,358.611125,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1311,36.0821747,140.0794962,8.485998,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1312,36.0821877,140.0794986,2.203908,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1313,36.0821898,140.0794987,6.615097,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1314,36.0822121,140.0795019,358.984649,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1315,36.0822349,140.0795014,12.006601,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1316,36.0822368,140.0795019,5.402586,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1317,36.0822462,140.079503,8.782952,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1318,36.0822666,140.0795069,7.271992,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1319,36.0822685,140.0795072,11.986830,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1320,36.0823039,140.0795165,16.580768,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1321,36.0823096,140.0795186,351.983520,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1322,36.0823469,140.0795121,7.639841,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1323,36.082371,140.0795161,0.650320,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1324,36.0824066,140.0795166,1.310284,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1325,36.0824172,140.0795169,1.310284,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1326,36.0824172,140.0795169,8.751262,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1327,36.0824193,140.0795173,6.483788,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1328,36.0824257,140.0795182,7.715098,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1329,36.082443,140.0795211,344.736274,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1330,36.0824507,140.0795185,7.358484,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1331,36.0824701,140.0795216,357.011117,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1332,36.0825057,140.0795193,5.131207,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1333,36.0825075,140.0795195,9.423113,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1334,36.0825187,140.0795218,0.464585,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1335,36.0825486,140.0795221,9.546327,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1336,36.0825659,140.0795257,0.696277,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1337,36.0825792,140.0795259,11.208349,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1338,36.0826,140.079531,359.461590,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1339,36.0826172,140.0795308,10.386784,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1340,36.0826366,140.0795352,359.455256,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1341,36.0826536,140.079535,9.412779,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1342,36.0826614,140.0795366,2.273418,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1343,36.0826899,140.079538,13.167160,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1344,36.0827089,140.0795435,0.000000,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1345,36.0827311,140.0795435,14.141782,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1346,36.0827481,140.0795488,0.604476,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1347,36.0827864,140.0795493,2.313969,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1348,36.0827904,140.0795495,12.440952,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1349,36.0828263,140.0795593,11.422364,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1350,36.0828319,140.0795607,3.227130,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1351,36.0828491,140.0795619,6.471221,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1352,36.0828548,140.0795627,0.453956,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1353,36.0828854,140.079563,14.824154,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1354,36.0829025,140.0795686,3.190112,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1355,36.0829141,140.0795694,11.686913,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1356,36.0829309,140.0795737,356.008038,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1357,36.0829668,140.0795706,341.501024,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1358,36.0830011,140.0795564,339.218953,0,2,0,0,1,-1,,,,,,,,,,,,,,,,
1359,36.0830241,140.0795456,285.234490,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1360,36.0830333,140.0795038,279.612046,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1361,36.0830395,140.0794585,273.079488,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1362,36.0830414,140.0794148,272.645708,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1363,36.0830432,140.0793666,278.558303,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1364,36.0830486,140.0793222,270.757408,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1365,36.0830491,140.0792754,278.011415,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1366,36.0830539,140.0792332,273.983414,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1367,36.0830565,140.079187,273.700797,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1368,36.0830588,140.079143,268.772561,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1369,36.083058,140.0790968,281.063011,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1370,36.083065,140.0790525,270.463377,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1371,36.0830653,140.0790066,280.155679,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1372,36.0830718,140.0789617,279.620386,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1373,36.0830778,140.0789179,279.518892,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1374,36.0830836,140.0788751,262.747696,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1375,36.0830789,140.0788294,280.570441,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1376,36.0830854,140.0787863,280.066550,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1377,36.0830921,140.0787396,271.135502,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1378,36.0830928,140.0786959,282.651991,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1379,36.083101,140.0786507,272.555228,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1380,36.0831021,140.0786202,267.771687,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,36.0831016,140.0786043,273.065488,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1382,36.0831035,140.0785604,268.271350,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1383,36.0831033,140.0785522,274.512517,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1384,36.0831061,140.0785083,273.051612,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1385,36.083108,140.0784642,274.872528,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1386,36.0831113,140.0784163,275.261177,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1387,36.0831145,140.0783733,276.109135,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1388,36.0831186,140.0783259,276.018272,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1389,36.0831224,140.0782813,272.280877,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1390,36.0831239,140.0782347,280.918762,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1391,36.0831309,140.0781898,262.105089,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1392,36.0831257,140.0781434,275.142255,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1393,36.0831289,140.0780994,277.388956,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1394,36.0831337,140.0780536,280.271524,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1395,36.0831401,140.0780099,276.735489,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1396,36.0831445,140.0779638,268.400061,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1397,36.0831435,140.0779195,281.392502,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1398,36.0831506,140.0778759,274.217985,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1399,36.0831533,140.0778306,273.983419,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1400,36.0831559,140.0777844,272.862120,3,1,0,0,1,-1,,,,,,,,,,,,,,,,
1401,36.0831567,140.0777646,268.813627,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,36.0831563,140.0777407,281.217087,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1403,36.0831634,140.0776964,273.275785,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1404,36.0831655,140.077651,271.260189,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1405,36.0831663,140.077606,278.119156,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1406,36.0831712,140.0775635,234.772351,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1407,36.0831603,140.0775444,187.008316,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1408,36.0831248,140.077539,198.486310,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1409,36.0830912,140.0775251,192.899236,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1410,36.0830545,140.0775147,189.506403,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1411,36.0830212,140.0775078,183.728955,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1412,36.082984,140.0775048,180.885534,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1413,36.0829474,140.0775041,181.825474,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1414,36.0829119,140.0775027,189.701395,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1415,36.0828755,140.077495,189.842402,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1416,36.0828387,140.0774871,182.744778,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1417,36.0828033,140.077485,188.461047,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1418,36.0827669,140.0774783,174.185418,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1419,36.0827296,140.077483,178.351250,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1420,36.0826931,140.0774843,183.759200,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1421,36.0826562,140.0774813,193.710903,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1422,36.0826456,140.0774781,202.002852,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,36.0826454,140.077478,202.002852,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
